# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  661       2.433541305569e-10       4.750195851219e-12      -4.199090295065e-12       1.041341228293e-14       2.714517070658e-14       4.235300998733e-15      -6.468163735744e-16 
  662       2.430165123466e-10       4.771345366950e-12      -4.418010522712e-12       1.041928610393e-14       2.699587210834e-14       4.258823492283e-15      -6.482377543110e-16 
  663       2.427029986115e-10       4.791822203293e-12      -4.638106245471e-12       1.042519076771e-14       2.684762182969e-14       4.282058059308e-15      -6.495815005561e-16 
  664       2.424136866316e-10       4.811618520431e-12      -4.859282095720e-12       1.043112990349e-14       2.670041180980e-14       4.305006890926e-15      -6.508465988398e-16 
  665       2.421486726245e-10       4.830726443113e-12      -5.081441530202e-12       1.043710717711e-14       2.655423373893e-14       4.327672233307e-15      -6.520320298957e-16 
  666       2.419080517392e-10       4.849138060587e-12      -5.304486825611e-12       1.044312629120e-14       2.640907905724e-14       4.350056387920e-15      -6.531367686467e-16 
  667       2.416919180485e-10       4.866845426546e-12      -5.528319074188e-12       1.044919098529e-14       2.626493895359e-14       4.372161711782e-15      -6.541597841915e-16 
  668       2.415003645425e-10       4.883840559070e-12      -5.752838179304e-12       1.045530503593e-14       2.612180436440e-14       4.393990617696e-15      -6.551000397907e-16 
  669       2.413334831212e-10       4.900115440570e-12      -5.977942851053e-12       1.046147225680e-14       2.597966597244e-14       4.415545574502e-15      -6.559564928525e-16 
  670       2.411913645877e-10       4.915662017727e-12      -6.203530601843e-12       1.046769649887e-14       2.583851420571e-14       4.436829107317e-15      -6.567280949194e-16 
  671       2.410740986411e-10       4.930472201433e-12      -6.429497741978e-12       1.047398165050e-14       2.569833923619e-14       4.457843797787e-15      -6.574137916540e-16 
  672       2.409817738693e-10       4.944537866738e-12      -6.655739375259e-12       1.048033163755e-14       2.555913097875e-14       4.478592284325e-15      -6.580125228252e-16 
  673       2.409144777426e-10       4.957850852790e-12      -6.882149394564e-12       1.048675042355e-14       2.542087908991e-14       4.499077262359e-15      -6.585232222944e-16 
  674       2.408722966059e-10       4.970402962774e-12      -7.108620477439e-12       1.049324200975e-14       2.528357296670e-14       4.519301484579e-15      -6.589448180016e-16 
  675       2.408553156722e-10       4.982185963860e-12      -7.335044081694e-12       1.049981043534e-14       2.514720174547e-14       4.539267761179e-15      -6.592762319514e-16 
  676       2.408636190154e-10       4.993191587139e-12      -7.561310440985e-12       1.050645977748e-14       2.501175430074e-14       4.558978960104e-15      -6.595163801994e-16 
  677       2.408972895636e-10       5.003411527569e-12      -7.787308560406e-12       1.051319415148e-14       2.487721924399e-14       4.578438007293e-15      -6.596641728382e-16 
  678       2.409564090914e-10       5.012837443917e-12      -8.012926212080e-12       1.052001771091e-14       2.474358492251e-14       4.597647886927e-15      -6.597185139834e-16 
  679       2.410410582135e-10       5.021460958699e-12      -8.238049930746e-12       1.052693464772e-14       2.461083941825e-14       4.616611641673e-15      -6.596783017599e-16 
  680       2.411513163777e-10       5.029273658125e-12      -8.462565009352e-12       1.053394919237e-14       2.447897054657e-14       4.635332372928e-15      -6.595424282882e-16 
  681       2.412872618573e-10       5.036267092037e-12      -8.686355494641e-12       1.054106561393e-14       2.434796585515e-14       4.653813241063e-15      -6.593097796701e-16 
  682       2.414489717447e-10       5.042432773857e-12      -8.909304182742e-12       1.054828822026e-14       2.421781262276e-14       4.672057465674e-15      -6.589792359751e-16 
  683       2.416364676614e-10       5.047764179605e-12      -9.131301020274e-12       1.055562080717e-14       2.408849962213e-14       4.690067383564e-15      -6.585500899215e-16 
  684       2.418495516311e-10       5.052262791934e-12      -9.352268513380e-12       1.056306499312e-14       2.396002245202e-14       4.707841600162e-15      -6.580233127552e-16 
  685       2.420879666892e-10       5.055932184995e-12      -9.572136852345e-12       1.057062184924e-14       2.383237831663e-14       4.725377777786e-15      -6.574003153645e-16 
  686       2.423514508279e-10       5.058776037498e-12      -9.790835552940e-12       1.057829244698e-14       2.370556427117e-14       4.742673572397e-15      -6.566825321258e-16 
  687       2.426397369743e-10       5.060798133161e-12      -1.000829345418e-11       1.058607785814e-14       2.357957722115e-14       4.759726633602e-15      -6.558714209968e-16 
  688       2.429525529705e-10       5.062002361173e-12      -1.022443871606e-11       1.059397915479e-14       2.345441392169e-14       4.776534604657e-15      -6.549684636107e-16 
  689       2.432896215517e-10       5.062392716645e-12      -1.043919881733e-11       1.060199740930e-14       2.333007097671e-14       4.793095122468e-15      -6.539751653693e-16 
  690       2.436506603260e-10       5.061973301064e-12      -1.065250055319e-11       1.061013369431e-14       2.320654483832e-14       4.809405817598e-15      -6.528930555373e-16 
  691       2.440353817529e-10       5.060748322754e-12      -1.086427003312e-11       1.061838908267e-14       2.308383180602e-14       4.825464314266e-15      -6.517236873358e-16 
  692       2.444434931227e-10       5.058722097327e-12      -1.107443267855e-11       1.062676464750e-14       2.296192802600e-14       4.841268230352e-15      -6.504686380355e-16 
  693       2.448746965354e-10       5.055899048141e-12      -1.128291322065e-11       1.063526146210e-14       2.284082949044e-14       4.856815177402e-15      -6.491295090511e-16 
  694       2.453286888797e-10       5.052283706754e-12      -1.148963569806e-11       1.064388059997e-14       2.272053203676e-14       4.872102760626e-15      -6.477079260346e-16 
  695       2.458051618120e-10       5.047880713383e-12      -1.169452345467e-11       1.065262313480e-14       2.260103134693e-14       4.887128578905e-15      -6.462055389690e-16 
  696       2.463038017358e-10       5.042694817355e-12      -1.189749913733e-11       1.066149014040e-14       2.248232294672e-14       4.901890224795e-15      -6.446240222619e-16 
  697       2.468242897802e-10       5.036730877565e-12      -1.209848469362e-11       1.067048269076e-14       2.236440220499e-14       4.916385284525e-15      -6.429650748396e-16 
  698       2.473663017794e-10       5.029993862931e-12      -1.229740136959e-11       1.067960185997e-14       2.224726433297e-14       4.930611338006e-15      -6.412304202401e-16 
  699       2.479295082515e-10       5.022488852852e-12      -1.249416970752e-11       1.068884872222e-14       2.213090438356e-14       4.944565958829e-15      -6.394218067076e-16 
  700       2.485135743776e-10       5.014221037660e-12      -1.268870954366e-11       1.069822435178e-14       2.201531725056e-14       4.958246714273e-15      -6.375410072854e-16 
  701       2.491181599809e-10       5.005195719077e-12      -1.288094000597e-11       1.070772982300e-14       2.190049766799e-14       4.971651165302e-15      -6.355898199100e-16 
  702       2.497429195057e-10       4.995418310672e-12      -1.307077951190e-11       1.071736621028e-14       2.178644020938e-14       4.984776866574e-15      -6.335700675050e-16 
  703       2.503875019964e-10       4.984894338315e-12      -1.325814576608e-11       1.072713458804e-14       2.167313928698e-14       4.997621366441e-15      -6.314835980741e-16 
  704       2.510515510765e-10       4.973629440632e-12      -1.344295575814e-11       1.073703603072e-14       2.156058915114e-14       5.010182206952e-15      -6.293322847955e-16 
  705       2.517347049280e-10       4.961629369464e-12      -1.362512576041e-11       1.074707161276e-14       2.144878388949e-14       5.022456923856e-15      -6.271180261152e-16 
  706       2.524365962699e-10       4.948899990319e-12      -1.380457132569e-11       1.075724240855e-14       2.133771742628e-14       5.034443046608e-15      -6.248427458405e-16 
  707       2.531568523376e-10       4.935447282829e-12      -1.398120728498e-11       1.076754949248e-14       2.122738352167e-14       5.046138098368e-15      -6.225083932342e-16 
  708       2.538950948619e-10       4.921277341205e-12      -1.415494774525e-11       1.077799393886e-14       2.111777577093e-14       5.057539596005e-15      -6.201169431080e-16 
  709       2.546509400480e-10       4.906396374695e-12      -1.432570608716e-11       1.078857682191e-14       2.100888760383e-14       5.068645050102e-15      -6.176703959162e-16 
  710       2.554239985544e-10       4.890810708035e-12      -1.449339496286e-11       1.079929921579e-14       2.090071228382e-14       5.079451964959e-15      -6.151707778492e-16 
  711       2.562138754724e-10       4.874526781911e-12      -1.465792629368e-11       1.081016219453e-14       2.079324290738e-14       5.089957838593e-15      -6.126201409276e-16 
  712       2.570201703044e-10       4.857551153407e-12      -1.481921126790e-11       1.082116683202e-14       2.068647240324e-14       5.100160162744e-15      -6.100205630954e-16 
  713       2.578424769438e-10       4.839890496468e-12      -1.497716033853e-11       1.083231420202e-14       2.058039353171e-14       5.110056422876e-15      -6.073741483143e-16 
  714       2.586803836534e-10       4.821551602351e-12      -1.513168322100e-11       1.084360537811e-14       2.047499888394e-14       5.119644098183e-15      -6.046830266566e-16 
  715       2.595334730447e-10       4.802541380081e-12      -1.528268889097e-11       1.085504143370e-14       2.037028088118e-14       5.128920661589e-15      -6.019493543996e-16 
  716       2.604013220568e-10       4.782866856910e-12      -1.543008558202e-11       1.086662344199e-14       2.026623177411e-14       5.137883579752e-15      -5.991753141189e-16 
  717       2.612835019357e-10       4.762535178767e-12      -1.557378078345e-11       1.087835247596e-14       2.016284364205e-14       5.146530313068e-15      -5.963631147820e-16 
  718       2.621795782132e-10       4.741553610719e-12      -1.571368123799e-11       1.089022960837e-14       2.006010839230e-14       5.154858315673e-15      -5.935149918424e-16 
  719       2.630891106858e-10       4.719929537423e-12      -1.584969293958e-11       1.090225591169e-14       1.995801775938e-14       5.162865035446e-15      -5.906332073328e-16 
  720       2.640116533941e-10       4.697670463584e-12      -1.598172113109e-11       1.091443245816e-14       1.985656330434e-14       5.170547914015e-15      -5.877200499593e-16 
  721       2.649467546013e-10       4.674784014409e-12      -1.610967030207e-11       1.092676031970e-14       1.975573641400e-14       5.177904386754e-15      -5.847778351944e-16 
  722       2.658939609888e-10       4.651278661054e-12      -1.623345701196e-11       1.093924011795e-14       1.965552945391e-14       5.184932202844e-15      -5.818084320243e-16 
  723       2.668528303764e-10       4.627165912119e-12      -1.635304864822e-11       1.095187066435e-14       1.955593925394e-14       5.191630392529e-15      -5.788118325106e-16 
  724       2.678229192174e-10       4.602458167319e-12      -1.646842544661e-11       1.096465029257e-14       1.945696369169e-14       5.197998319403e-15      -5.757875535203e-16 
  725       2.688037783856e-10       4.577167997128e-12      -1.657956773736e-11       1.097757730582e-14       1.935860054468e-14       5.204035362199e-15      -5.727351074402e-16 
  726       2.697949531559e-10       4.551308143400e-12      -1.668645594586e-11       1.099064997681e-14       1.926084748999e-14       5.209740914873e-15      -5.696540021622e-16 
