# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1711       5.252094840064e-11       1.693373690245e-12      -4.570875441937e-12       0.000000000000e+00       7.056102196410e-16      -1.150724601411e-18       2.229152615884e-17 
 1712       5.258741486806e-11       1.675017646065e-12      -4.553455048251e-12       0.000000000000e+00       7.039524845900e-16      -9.836405927598e-19       2.199562526157e-17 
 1713       5.265247767646e-11       1.656755039073e-12      -4.535095371406e-12       0.000000000000e+00       7.022995546603e-16      -7.939558533281e-19       2.169936577057e-17 
 1714       5.271607924373e-11       1.638591297555e-12      -4.515809519780e-12       0.000000000000e+00       7.006514143752e-16      -5.831135190577e-19       2.140275681917e-17 
 1715       5.277816173674e-11       1.620531873614e-12      -4.495610674056e-12       0.000000000000e+00       6.990080480856e-16      -3.525637355534e-19       2.110580758178e-17 
 1716       5.283866707099e-11       1.602582243203e-12      -4.474512087328e-12       0.000000000000e+00       6.973694399693e-16      -1.037636684333e-19       2.080852727391e-17 
 1717       5.289753691025e-11       1.584747906160e-12      -4.452527085215e-12       0.000000000000e+00       6.957355740307e-16       1.618224863206e-19       2.051092515227e-17 
 1718       5.295471266621e-11       1.567034386240e-12      -4.429669065972e-12       0.000000000000e+00       6.941064341010e-16       4.427234920122e-19       2.021301051477e-17 
 1719       5.301013549811e-11       1.549447231150e-12      -4.405951500600e-12       0.000000000000e+00       6.924820038370e-16       7.374610608804e-19       1.991479270066e-17 
 1720       5.306374631238e-11       1.531992012583e-12      -4.381387932953e-12       0.000000000000e+00       6.908622667216e-16       1.044549843749e-18       1.961628109051e-17 
 1721       5.311548576232e-11       1.514674326251e-12      -4.355991979857e-12       0.000000000000e+00       6.892472060632e-16       1.362497419676e-18       1.931748510631e-17 
 1722       5.316529424769e-11       1.497499791922e-12      -4.329777331213e-12       0.000000000000e+00       6.876368049951e-16       1.689804285604e-18       1.901841421153e-17 
 1723       5.321311191438e-11       1.480474053448e-12      -4.302757750110e-12       0.000000000000e+00       6.860310464757e-16       2.024963846007e-18       1.871907791113e-17 
 1724       5.325887865407e-11       1.463602778805e-12      -4.274947072938e-12       0.000000000000e+00       6.844299132877e-16       2.366462402544e-18       1.841948575169e-17 
 1725       5.330253410384e-11       1.446891660122e-12      -4.246359209495e-12       0.000000000000e+00       6.828333880382e-16       2.712779143704e-18       1.811964732140e-17 
 1726       5.334401764581e-11       1.430346413720e-12      -4.217008143101e-12       0.000000000000e+00       6.812414531583e-16       3.062386134461e-18       1.781957225018e-17 
 1727       5.338326840683e-11       1.413972780140e-12      -4.186907930707e-12       0.000000000000e+00       6.796540909023e-16       3.413748305918e-18       1.751927020967e-17 
 1728       5.342022525808e-11       1.397776524182e-12      -4.156072703006e-12       0.000000000000e+00       6.780712833483e-16       3.765323444959e-18       1.721875091335e-17 
 1729       5.345482681470e-11       1.381763434936e-12      -4.124516664543e-12       0.000000000000e+00       6.764930123969e-16       4.115562183899e-18       1.691802411655e-17 
 1730       5.348701143550e-11       1.365939325816e-12      -4.092254093827e-12       0.000000000000e+00       6.749192597718e-16       4.462907990134e-18       1.661709961655e-17 
 1731       5.351671722252e-11       1.350310034595e-12      -4.059299343440e-12       0.000000000000e+00       6.733500070186e-16       4.805797155788e-18       1.631598725258e-17 
 1732       5.354388202073e-11       1.334881423439e-12      -4.025666840151e-12       0.000000000000e+00       6.717852355053e-16       5.142658787364e-18       1.601469690596e-17 
 1733       5.356844341767e-11       1.319659378940e-12      -3.991371085023e-12       0.000000000000e+00       6.702249264214e-16       5.471914795394e-18       1.571323850008e-17 
 1734       5.359033874305e-11       1.304649812150e-12      -3.956426653524e-12       0.000000000000e+00       6.686690607780e-16       5.791979884089e-18       1.541162200049e-17 
 1735       5.360950506844e-11       1.289858658615e-12      -3.920848195641e-12       0.000000000000e+00       6.671176194072e-16       6.101261540986e-18       1.510985741496e-17 
 1736       5.362588906379e-11       1.275291147800e-12      -3.884650967044e-12       0.000000000000e+00       6.655705843649e-16       6.398509541026e-18       1.480795945709e-17 
 1737       5.363947665871e-11       1.260949604559e-12      -3.847852427261e-12       0.000000000000e+00       6.640279431525e-16       6.683867700816e-18       1.450596157998e-17 
 1738       5.365026363048e-11       1.246835629205e-12      -3.810470655197e-12       0.000000000000e+00       6.624896845301e-16       6.957830968584e-18       1.420390206099e-17 
 1739       5.365824576988e-11       1.232950826437e-12      -3.772523819427e-12       0.000000000000e+00       6.609557971169e-16       7.220896717950e-18       1.390181934908e-17 
 1740       5.366341888124e-11       1.219296805344e-12      -3.734030178334e-12       0.000000000000e+00       6.594262693900e-16       7.473564751486e-18       1.359975206514e-17 
 1741       5.366577878246e-11       1.205875179417e-12      -3.695008080234e-12       0.000000000000e+00       6.579010896852e-16       7.716337304270e-18       1.329773900220e-17 
 1742       5.366532130505e-11       1.192687566546e-12      -3.655475963513e-12       0.000000000000e+00       6.563802461960e-16       7.949719047449e-18       1.299581912566e-17 
 1743       5.366204229413e-11       1.179735589029e-12      -3.615452356757e-12       0.000000000000e+00       6.548637269736e-16       8.174217091795e-18       1.269403157354e-17 
 1744       5.365593760855e-11       1.167020873576e-12      -3.574955878885e-12       0.000000000000e+00       6.533515199268e-16       8.390340991266e-18       1.239241565674e-17 
 1745       5.364700312084e-11       1.154545051312e-12      -3.534005239278e-12       0.000000000000e+00       6.518436128215e-16       8.598602746561e-18       1.209101085927e-17 
 1746       5.363523471728e-11       1.142309757785e-12      -3.492619237913e-12       0.000000000000e+00       6.503399932804e-16       8.799516808682e-18       1.178985683850e-17 
 1747       5.362062829792e-11       1.130316632970e-12      -3.450816765495e-12       0.000000000000e+00       6.488406487831e-16       8.993600082489e-18       1.148899342537e-17 
 1748       5.360317977667e-11       1.118567321271e-12      -3.408616803588e-12       0.000000000000e+00       6.473455666655e-16       9.181371930263e-18       1.118846062469e-17 
 1749       5.358288508124e-11       1.107063471527e-12      -3.366038424746e-12       0.000000000000e+00       6.458547341197e-16       9.363354175262e-18       1.088829861536e-17 
 1750       5.355974015326e-11       1.095806737022e-12      -3.323100792649e-12       0.000000000000e+00       6.443681381937e-16       9.540071105277e-18       1.058854775057e-17 
 1751       5.353374094827e-11       1.084798775481e-12      -3.279823162229e-12       0.000000000000e+00       6.428857657912e-16       9.712049476196e-18       1.028924855812e-17 
 1752       5.350488343578e-11       1.074041249082e-12      -3.236224879805e-12       0.000000000000e+00       6.414076036711e-16       9.879818515559e-18       9.990441740596e-18 
 1753       5.347316359927e-11       1.063535824456e-12      -3.192325383214e-12       0.000000000000e+00       6.399336384476e-16       1.004390992612e-17       9.692168175659e-18 
 1754       5.343857743627e-11       1.053284172695e-12      -3.148144201945e-12       0.000000000000e+00       6.384638565899e-16       1.020485788939e-17       9.394468916262e-18 
 1755       5.340112095835e-11       1.043287969356e-12      -3.103700957268e-12       0.000000000000e+00       6.369982444215e-16       1.036319906923e-17       9.097385190901e-18 
 1756       5.336079019120e-11       1.033548894465e-12      -3.059015362367e-12       0.000000000000e+00       6.355367881207e-16       1.051947261538e-17       8.800958403862e-18 
 1757       5.331758117463e-11       1.024068632523e-12      -3.014107222471e-12       0.000000000000e+00       6.340794737194e-16       1.067422016700e-17       8.505230135459e-18 
 1758       5.327148996260e-11       1.014848872508e-12      -2.968996434987e-12       0.000000000000e+00       6.326262871038e-16       1.082798585630e-17       8.210242142277e-18 
 1759       5.322251262331e-11       1.005891307885e-12      -2.923702989633e-12       0.000000000000e+00       6.311772140135e-16       1.098131631202e-17       7.916036357421e-18 
 1760       5.317064523917e-11       9.971976366048e-13      -2.878246968566e-12       0.000000000000e+00       6.297322400414e-16       1.113476066303e-17       7.622654890753e-18 
 1761       5.311588390687e-11       9.887695611138e-13      -2.832648546516e-12       0.000000000000e+00       6.282913506337e-16       1.128887054188e-17       7.330140029137e-18 
 1762       5.305822473740e-11       9.806087883560e-13      -2.786927990920e-12       0.000000000000e+00       6.268545310892e-16       1.144420008836e-17       7.038534236684e-18 
 1763       5.299766385611e-11       9.727170297785e-13      -2.741105662049e-12       0.000000000000e+00       6.254217665595e-16       1.160130595306e-17       6.747880154995e-18 
 1764       5.293419740270e-11       9.650960013366e-13      -2.695202013146e-12       0.000000000000e+00       6.239930420482e-16       1.176074730090e-17       6.458220603400e-18 
 1765       5.286782153131e-11       9.577474234981e-13      -2.649237590551e-12       0.000000000000e+00       6.225683424113e-16       1.192308581476e-17       6.169598579207e-18 
 1766       5.279853241051e-11       9.506730212488e-13      -2.603233033837e-12       0.000000000000e+00       6.211476523565e-16       1.208888569895e-17       5.882057257940e-18 
 1767       5.272632622335e-11       9.438745240965e-13      -2.557209075942e-12       0.000000000000e+00       6.197309564429e-16       1.225871368284e-17       5.595639993588e-18 
 1768       5.265119916742e-11       9.373536660764e-13      -2.511186543299e-12       0.000000000000e+00       6.183182390811e-16       1.243313902436e-17       5.310390318842e-18 
 1769       5.257314745482e-11       9.311121857558e-13      -2.465186355970e-12       0.000000000000e+00       6.169094845327e-16       1.261273351363e-17       5.026351945342e-18 
 1770       5.249216731229e-11       9.251518262387e-13      -2.419229527775e-12       0.000000000000e+00       6.155046769100e-16       1.279807147643e-17       4.743568763920e-18 
 1771       5.240825498114e-11       9.194743351708e-13      -2.373337166426e-12       0.000000000000e+00       6.141038001758e-16       1.298972977784e-17       4.462084844841e-18 
 1772       5.232140671738e-11       9.140814647443e-13      -2.327530473657e-12       0.000000000000e+00       6.127068381434e-16       1.318828782575e-17       4.181944438049e-18 
 1773       5.223161879168e-11       9.089749717025e-13      -2.281830745360e-12       0.000000000000e+00       6.113137744758e-16       1.339432757443e-17       3.903191973408e-18 
 1774       5.213888748946e-11       9.041566173450e-13      -2.236259371710e-12       0.000000000000e+00       6.099245926861e-16       1.360843352810e-17       3.625872060946e-18 
 1775       5.204321602896e-11       8.996274999849e-13      -2.190836432379e-12       0.000000000000e+00       6.085392773489e-16       1.383108513038e-17       3.350024655731e-18 
 1776       5.194463537787e-11       8.953860462952e-13      -2.145576469235e-12       0.000000000000e+00       6.071578177490e-16       1.406233295551e-17       3.075670508418e-18 
 1777       5.184318360840e-11       8.914300034131e-13      -2.100492679051e-12       0.000000000000e+00       6.057802042623e-16       1.430211985481e-17       2.802825595243e-18 
 1778       5.173889899507e-11       8.877571049634e-13      -2.055598315349e-12       0.000000000000e+00       6.044064271465e-16       1.455038832790e-17       2.531505942562e-18 
